Bigg Reaction ID,Reaction Name,Unnamed: 2,Metabolite,BiGG Metabolite ID,Metabolite Name
EX_mag_hs_e,Monoacylglycerol 2 (homo sapiens) exchange,-1000,mag_hs_e,mag_hs_e,Monoacylglycerol 2 (homo sapiens)
EX_meoh_e,Methanol exchange,0,meoh_e,meoh_e,Methanol
EX_mercplaccys_e,3-mercaptolactate-cysteine disulfide exchange,-100,mercplaccys_e,mercplaccys_e,3-mercaptolactate-cysteine disulfide
EX_mthgxl_e,Methylglyoxal exchange,-100,mthgxl_e,mthgxl_e,Methylglyoxal
EX_n2m2nmasn_e,"N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R exchange",-1000,n2m2nmasn_e,n2m2nmasn_e,"N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R"
EX_nad_e,Nicotinamide adenine dinucleotide exchange,-1000,nad_e,nad_e,Nicotinamide adenine dinucleotide
EX_nadp_e,Nicotinamide adenine dinucleotide phosphate exchange,-100,nadp_e,nadp_e,Nicotinamide adenine dinucleotide phosphate
EX_ncam_e,Nicotinamide exchange,-1000,ncam_e,ncam_e,Nicotinamide
EX_nifedipine_e,Nifedipine exchange,-1000,nifedipine_e,nifedipine_e,Nifedipine c
EX_no_e,Nitric oxide exchange,-100,no_e,no_e,Nitric oxide
EX_npthl_e,Naphthalene exchange,-1000,npthl_e,npthl_e,Naphthalene
EX_nrpphr_e,Norepinephrine exchange,-100,nrpphr_e,nrpphr_e,Norepinephrine
EX_nrpphrsf_e,Sulfate derivative of norepinephrine exchange,-100,nrpphrsf_e,nrpphrsf_e,Sulfate derivative of norepinephrine
EX_nrvnc_e,Nervonic acid exchange,-1000,nrvnc_e,nrvnc_e,Nervonic acid
EX_o2s_e,Superoxide anion exchange,0,o2s_e,o2s_e,Superoxide anion
EX_oagd3_hs_e,9-O-Acetylated GD3 (homo sapiens) exchange,0,oagd3_hs_e,oagd3_hs_e,9-O-Acetylated GD3 (homo sapiens)
EX_oagt3_hs_e,9-O-Acetylated GT3 (homo sapiens) exchange,0,oagt3_hs_e,oagt3_hs_e,9-O-Acetylated GT3 (homo sapiens)
EX_ocdca_e,Octadecanoate (n-C18:0) exchange,0,ocdca_e,ocdca_e,Octadecanoate (n-C18:0)
EX_ocdcea_e,Octadecenoate (n-C18:1) exchange,0,ocdcea_e,ocdcea_e,Octadecenoate (n-C18:1)
EX_octa_e,Octanoate (n-C8:0) exchange,0,octa_e,octa_e,Octanoate (n-C8:0)
EX_omeprazole_e,Omeprazole exchange,-100,omeprazole_e,omeprazole_e,Omeprazole c
EX_onpthl_e,Naphthalene epoxide exchange,-1000,onpthl_e,onpthl_e,Naphthalene epoxide
EX_oxa_e,Oxalate exchange,0,oxa_e,oxa_e,Oxalate
EX_paf_hs_e,1-alkyl 2-acteylglycerol 3-phosphocholine (homo sapiens) exchange,0,paf_hs_e,paf_hs_e,1-alkyl 2-acteylglycerol 3-phosphocholine (homo sapiens)
EX_pchol_hs_e,Phosphatidylcholine (homo sapiens) exchange,0,pchol_hs_e,pchol_hs_e,Phosphatidylcholine (homo sapiens)
EX_pe_hs_e,Phosphatidylethanolamine (homo sapiens) exchange,0,pe_hs_e,pe_hs_e,Phosphatidylethanolamine (homo sapiens)
EX_peplys_e,Peptidyl-L-lysine exchange,0,peplys_e,peplys_e,Peptidyl-L-lysine
EX_peplys_e,Peptidyl-L-lysine exchange,0,peplys_e,peplys_e,Formaldehyde
EX_perillyl_e,Perillyl alcohol exchange,0,perillyl_e,perillyl_e,Perillyl alcohol
EX_pglyc_hs_e,Phosphatidylglycerol (homo sapiens) exchange,0,pglyc_hs_e,pglyc_hs_e,Phosphatidylglycerol (homo sapiens)
EX_pheacgln_e,Alpha-N-Phenylacetyl-L-glutamine exchange,0,pheacgln_e,pheacgln_e,Alpha-N-Phenylacetyl-L-glutamine
EX_phllqne_e,EX phyQ e,0,phllqne_e,phllqne_e,Phylloquinone
EX_phyt_e,Phytanic acid exchange,0,phyt_e,phyt_e,Phytanic acid
EX_prgstrn_e,Progesterone exchange,0,prgstrn_e,prgstrn_e,Prgstrn c
EX_prostgd2_e,Prostaglandin D2 exchange,0,prostgd2_e,prostgd2_e,Prostaglandin D2
EX_prostge1_e,Prostaglandin E1 exchange,0,prostge1_e,prostge1_e,Prostaglandin E1
EX_prostge2_e,Prostaglandin E2 exchange,0,prostge2_e,prostge2_e,Prostaglandin E2
EX_prostgf2_e,Prostaglandin F2alpha exchange,0,prostgf2_e,prostgf2_e,Prostaglandin F2alpha
EX_ps_hs_e,Phosphatidylserine (homo sapiens) exchange,0,ps_hs_e,ps_hs_e,Phosphatidylserine (homo sapiens)
EX_ptdca_e,Pentadecanoate exchange,0,ptdca_e,ptdca_e,Pentadecanoate  C150  C15H29O2
EX_rbt_e,Ribitol exchange,0,rbt_e,rbt_e,Ribitol
EX_retfa_e,Fatty acid retinol exchange,0,retfa_e,retfa_e,Fatty acid retinol
EX_retinol_e,Retinol exchange,0,retinol_e,retinol_e,All-trans-Retinol
EX_retinol_9_cis_e,9-cis-retinol exchange,0,retinol_9_cis_e,retinol_9_cis_e,9-cis-retinol
EX_retinol_cis_11_e,Cis-11-retinol exchange,0,retinol_cis_11_e,retinol_cis_11_e,11-cis-Retinol
EX_retn_e,Retinoate exchange,0,retn_e,retn_e,Retinoate
EX_retnglc_e,Retinoyl glucuronide exchange,0,retnglc_e,retnglc_e,Retinoyl glucuronide
EX_Rtotal_e,R total exchange,0,Rtotal_e,Rtotal_e,Rtotal c
EX_Rtotal2_e,R total 2 position exchange,0,Rtotal2_e,Rtotal2_e,R total 2 position
EX_Rtotal3_e,R total 3 position exchange,0,Rtotal3_e,Rtotal3_e,R total 3 position
EX_s2l2fn2m2masn_e,PA6 exchange,0,s2l2fn2m2masn_e,s2l2fn2m2masn_e,PA6
EX_s2l2n2m2masn_e,De-Fuc form of PA6 exchange,0,s2l2n2m2masn_e,s2l2n2m2masn_e,De-Fuc form of PA6
EX_sarcs_e,Sarcosine exchange,0,sarcs_e,sarcs_e,Sarcosine C3H7NO2
EX_sl__L_e,L-sulfolactate exchange,0,sl__L_e,sl__L_e,Sl  L c
EX_spc_hs_e,Sphingosylphosphorylcholine (homo sapiens) exchange,0,spc_hs_e,spc_hs_e,Sphingosylphosphorylcholine (homo sapiens)
EX_sph1p_e,Sphinganine 1-phosphate exchange,0,sph1p_e,sph1p_e,Sphinganine 1 phosphate C18H39NO5P
EX_sphs1p_e,Sphingosine 1-phosphate exchange,0,sphs1p_e,sphs1p_e,Sphingosine 1-phosphate
EX_srtn_e,Serotonin exchange,0,srtn_e,srtn_e,Serotonin
EX_strch1_e,"Starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",0,strch1_e,strch1_e,"Starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})"
EX_strch2_e,"Starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]}) exchange",0,strch2_e,strch2_e,"Starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})"
EX_strdnc_e,Stearidonic acid exchange,0,strdnc_e,strdnc_e,"Stearidonic acid C18:4, n-3"
EX_tag_hs_e,Triacylglycerol (homo sapiens) exchange,0,tag_hs_e,tag_hs_e,Triacylglycerol (homo sapiens)
EX_tag__D_e,D Tagatose exchange,0,tag__D_e,tag__D_e,D-Tagatose
EX_taxol_e,Paclitaxel exchange,0,taxol_e,taxol_e,Paclitaxel
EX_tchola_e,Taurocholic acid exchange,0,tchola_e,tchola_e,Taurocholic acid C26H45NO7S
EX_tcynt_e,Thiocyanate exchange,0,tcynt_e,tcynt_e,Thiocyanate
EX_tdchola_e,Taurochenodeoxycholate exchange,0,tdchola_e,tdchola_e,Taurochenodeoxycholate
EX_tethex3_e,"Tetracosahexaenoic acid, n-3 exchange",0,tethex3_e,tethex3_e,"Tetracosahexaenoic acid, n-3"
EX_tetpent3_e,"Tetracosapentaenoic acid, n-3 exchange",0,tetpent3_e,tetpent3_e,"Tetracosapentaenoic acid, n-3"
EX_tetpent6_e,"Tetracosapentaenoic acid, n-6 exchange",0,tetpent6_e,tetpent6_e,"Tetracosapentaenoic acid, n-6"
EX_tettet6_e,Tetracosatetraenoic acid n-6 exchange,0,tettet6_e,tettet6_e,Tetracosatetraenoic acid n-6
EX_thf_e,"5,6,7,8-Tetrahydrofolate exchange",0,thf_e,thf_e,"5,6,7,8-Tetrahydrofolate"
EX_thmmp_e,Thiamin monophosphate exchange,0,thmmp_e,thmmp_e,Thiamin monophosphate
EX_thmtp_e,Thiamin triphosphate exchange,0,thmtp_e,thmtp_e,Thiamin triphosphate C12H16N4O10P3S
EX_thym_e,Thymine exchange,0,thym_e,thym_e,Thymine C5H6N2O2
EX_thyox__L_e,L-Thyroxine exchange,0,thyox__L_e,thyox__L_e,L-Thyroxine
EX_tmndnc_e,Timnodonic acid exchange,0,tmndnc_e,tmndnc_e,"Timnodonic acid C20:5, n-3"
EX_tolbutamide_e,Tolbutamide exchange,0,tolbutamide_e,tolbutamide_e,Tolbutamide c
EX_triodthy_e,Triiodothyronine exchange,0,triodthy_e,triodthy_e,Triiodothyronine
EX_triodthysuf_e,Triiodothyronine sulfate exchange,0,triodthysuf_e,triodthysuf_e,Triiodothyronine sulfate
EX_tststerone_e,Testosterone exchange,0,tststerone_e,tststerone_e,Tststerone c
EX_tststeroneglc_e,Testosterone glucuronide exchange,0,tststeroneglc_e,tststeroneglc_e,Testosterone 3-glucosiduronic acid
EX_tststerones_e,Testosterone sulfate exchange,0,tststerones_e,tststerones_e,Tststerones c
EX_tsul_e,Thiosulfate exchange,0,tsul_e,tsul_e,Thiosulfate
EX_ttdca_e,Tetradecanoate (n-C14:0) exchange,0,ttdca_e,ttdca_e,Tetradecanoate (n-C14:0)
EX_txa2_e,Thromboxane A2 exchange,0,txa2_e,txa2_e,Thromboxane A2
EX_tymsf_e,Tyramine O-sulfate exchange,0,tymsf_e,tymsf_e,Tyramine O-sulfate
EX_Tyr_ggn_e,Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis) exchange,0,Tyr_ggn_e,Tyr_ggn_e,Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis)
EX_udp_e,UDP exchange,0,udp_e,udp_e,UDP C9H11N2O12P2
EX_ump_e,UMP exchange,0,ump_e,ump_e,UMP C9H11N2O9P
EX_urate_e,Urate exchange,0,urate_e,urate_e,Urate C5H4N4O3
EX_utp_e,UTP exchange,0,utp_e,utp_e,UTP C9H11N2O15P3
EX_vacc_e,Vaccenic acid exchange,0,vacc_e,vacc_e,Vaccenic acid
EX_vitd3_e,Vitamin D3 exchange,0,vitd3_e,vitd3_e,Calciol; (+)-Vitamin D3
EX_whddca_e,Omega hydroxy dodecanoate (n-C12:0) exchange,0,whddca_e,whddca_e,Omega hydroxy dodecanoate (n-C12:0)
EX_whhdca_e,Omega hydroxy hexadecanoate (n-C16:0) exchange,0,whhdca_e,whhdca_e,Omega hydroxy hexadecanoate (n-C16:0)
EX_whtststerone_e,W hydroxy testosterone exchange,0,whtststerone_e,whtststerone_e,W hydroxy testosterone; 19-Hydroxytestosterone
EX_whttdca_e,Omega hydroxy tetradecanoate (n-C14:0) exchange,0,whttdca_e,whttdca_e,Omega hydroxy tetradecanoate (n-C14:0)
EX_xolest_hs_e,Cholesterol ester exchange,0,xolest_hs_e,xolest_hs_e,Cholesterol ester
EX_xolest2_hs_e,Cholesterol ester (from FULLR2) exchange,-0.05,xolest2_hs_e,xolest2_hs_e,Cholesterol ester (from FULLR2)
EX_xoltri24_e,"7-alpha,24(S)-Dihydroxycholesterol exchange",0,xoltri24_e,xoltri24_e,"7-alpha,24(S)-Dihydroxycholesterol"
EX_xoltri25_e,"7-alpha,25-Dihydroxycholesterol exchange",0,xoltri25_e,xoltri25_e,"7-alpha,25-Dihydroxycholesterol"
EX_xoltri27_e,"7-alpha,27-Dihydroxycholesterol exchange",0,xoltri27_e,xoltri27_e,"7-alpha,27-Dihydroxycholesterol"
EX_xylt_e,Xylitol exchange,0,xylt_e,xylt_e,Xylitol C5H12O5
EX_4abutn_e,Exchange of 4-ammoniobutanal,0,4abutn_e,4abutn_e,4-Aminobutanal
EX_acmana_e,N-Acetyl-D-mannosamine exchange,0,acmana_e,acmana_e,N-Acetyl-D-mannosamine
EX_ahdt_e,"Exchange of 7,8-dihydroneopterin 3-triphosphate(4-)",0,ahdt_e,ahdt_e,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate"
EX_ctp_e,Exchange of CTP(4-),-1000,ctp_e,ctp_e,CTP C9H12N3O14P3
EX_dgmp_e,DGMP exchange,-100,dgmp_e,dgmp_e,DGMP C10H12N5O7P
EX_dgtp_e,Exchange of dGTP,0,dgtp_e,dgtp_e,DGTP C10H12N5O13P3
EX_dha_e,Dihydroxyacetone exchange,0,dha_e,dha_e,Dihydroxyacetone
EX_dhap_e,Exchange of glycerone phosphate(2-),0,dhap_e,dhap_e,Dihydroxyacetone phosphate
EX_dtmp_e,DTMP exchange,0,dtmp_e,dtmp_e,DTMP C10H13N2O8P
EX_dttp_e,DTTP exchange,-1000,dttp_e,dttp_e,DTTP C10H13N2O14P3
EX_fad_e,Exchange of Flavin adenine dinucleotide oxidized,-1000,fad_e,fad_e,Flavin adenine dinucleotide oxidized
EX_fald_e,Formaldehyde exchange,-1000,fald_e,fald_e,Formaldehyde
EX_g1p_e,D-Glucose 1-phosphate exchange,0,g1p_e,g1p_e,D-Glucose 1-phosphate
EX_isomal_e,Exchange of Isomaltose,0,isomal_e,isomal_e,Isomaltose C12H22O11
EX_HC00250_e,Exchange of hydrosulfide,0,HC00250_e,HC00250_e,Hydrosulfide
EX_HC01104_e,Exchange of 4-nitrophenyl phosphate(2-),-1000,HC01104_e,HC01104_e,4-nitrophenyl phosphate(2-)
EX_HC01361_e,Exchange of Dihydroneopterin,-1000,HC01361_e,HC01361_e,Dihydroneopterin
EX_HC01440_e,Exchange of 3-Keto-beta-D-galactose,-1000,HC01440_e,HC01440_e,3-Keto-beta-D-galactose
EX_HC01441_e,Exchange of Lactose-6P,-1000,HC01441_e,HC01441_e,Lactose-6P
EX_HC01444_e,Exchange of Galactosylglycerol,-1000,HC01444_e,HC01444_e,Galactosylglycerol
EX_HC01446_e,Exchange of 3-Ketolactose,-1000,HC01446_e,HC01446_e,3-Ketolactose
EX_HC01577_e,Exchange of gamma-Glutamyl-beta-cyanoalanine,0,HC01577_e,HC01577_e,Gamma-Glutamyl-beta-cyanoalanine
EX_HC01609_e,Exchange of UroporphyrinogenI,0,HC01609_e,HC01609_e,Uroporphyrinogen I(8-)
EX_cpppg1_e,Exchange of CoproporphyrinogenI,0,cpppg1_e,cpppg1_e,Coproporphyrinogen I
EX_HC01700_e,Exchange of gamma-Glutamyl-3-aminopropiononitrile,-1000,HC01700_e,HC01700_e,Gamma-Glutamyl-3-aminopropiononitrile
EX_HC02160_e,Exchange of GM2-pool,-1000,HC02160_e,HC02160_e,GM2-pool
EX_HC02161_e,Exchange of GM1-pool,0,HC02161_e,HC02161_e,GM1-pool
EX_itp_e,Exchange of ITP,0,itp_e,itp_e,ITP C10H11N4O14P3
EX_orot_e,Orotate exchange,0,orot_e,orot_e,Orotate C5H3N2O4
EX_prpp_e,Exchange of 5-O-phosphonato-alpha-D-ribofuranosyl diphosphate(5-),0,prpp_e,prpp_e,5-Phospho-alpha-D-ribose 1-diphosphate
EX_pydx5p_e,Exchange of pyridoxal 5-phosphate(2-),0,pydx5p_e,pydx5p_e,Pyridoxal 5-phosphate
EX_udpg_e,UDPglucose exchange,0,udpg_e,udpg_e,UDPglucose
EX_so3_e,Sulfite exchange,,so3_e,so3_e,Sulfite
EX_sprm_e,Spermine exchange,,sprm_e,sprm_e,Spermine C10H30N4
EX_prostgh2_e,Prostaglandin H2(1-) exchange,,prostgh2_e,prostgh2_e,Prostaglandin H2
EX_prostgi2_e,Prostaglandin I2(1-) exchange,,prostgi2_e,prostgi2_e,Prostaglandin I2
EX_cdp_e,CDP(3-) exchange,,cdp_e,cdp_e,CDP C9H12N3O11P2
EX_dtdp_e,"({[(2R,3S,5R)-3-hydroxy-5-(5-methyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)oxolan-2-yl]methyl phosphonato}oxy)phosphonate exchange",,dtdp_e,dtdp_e,DTDP C10H13N2O11P2
EX_HC00955_e,L-3-Cyanoalanine exchange,,HC00955_e,HC00955_e,L-3-Cyanoalanine
EX_HC00004_e,ApoA1 exchange,,HC00004_e,HC00004_e,ApoA1
EX_citr__L_e,L-Citrulline exchange,,citr__L_e,citr__L_e,L-Citrulline
EX_C02470_e,Xanthurenic acid exchange,,C02470_e,C02470_e,Xanthurenic acid
EX_HC00822_e,Chitobiose exchange,,HC00822_e,HC00822_e,Chitobiose
EX_C02528_e,Chenodeoxycholate exchange,,C02528_e,C02528_e,Chenodeoxycholate
EX_HC02192_e,Taurolithocholate exchange,,HC02192_e,HC02192_e,Taurolithocholate
EX_HC02193_e,Glycolithocholate exchange,,HC02193_e,HC02193_e,Glycolithocholate
EX_HC02195_e,Tauroursodeoxycholate exchange,,HC02195_e,HC02195_e,Tauroursodeoxycholate
EX_HC02196_e,Glycoursodeoxycholate exchange,,HC02196_e,HC02196_e,Glycoursodeoxycholate
EX_HC02220_e,Sulfochenodeoxycholate exchange,,HC02220_e,HC02220_e,Sulfochenodeoxycholate
EX_HC02191_e,Lithocholate exchange,,HC02191_e,HC02191_e,Lithocholate
EX_HC02194_e,Ursodeoxycholate exchange,,HC02194_e,HC02194_e,Ursodeoxycholate
EX_HC02197_e,Sulfoglycolithocholate(2-) exchange,,HC02197_e,HC02197_e,Sulfoglycolithocholate(2-)
EX_HC02198_e,"2-[(4R)-4-[(1S,2S,5R,7R,10R,11S,14R,15R)-2,15-dimethyl-5-(sulfonatooxy)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-14-yl]pentanamido]ethane-1-sulfonate exchange",,HC02198_e,HC02198_e,"2-[(4R)-4-[(1S,2S,5R,7R,10R,11S,14R,15R)-2,15-dimethyl-5-(sulfonatooxy)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-14-yl]pentanamido]ethane-1-sulfonate"
EX_HC02187_e,Reverse-triiodthyronine exchange,,HC02187_e,HC02187_e,Reverse-triiodthyronine
EX_HC02180_e,Thromboxane-b2 exchange,,HC02180_e,HC02180_e,Thromboxane-b2
EX_HC02202_e,Prostaglandin A1(1-) exchange,,HC02202_e,HC02202_e,Prostaglandin A1(1-)
EX_HC02203_e,Prostaglandin-a2 exchange,,HC02203_e,HC02203_e,Prostaglandin A2
EX_HC02204_e,Prostaglandin-b1 exchange,,HC02204_e,HC02204_e,Prostaglandin-b1
EX_HC02205_e,Prostaglandin-b2 exchange,,HC02205_e,HC02205_e,Prostaglandin-b2
EX_HC02206_e,Prostaglandin C1(1-) exchange,,HC02206_e,HC02206_e,Prostaglandin C1(1-)
EX_HC02207_e,Prostaglandin-c2 exchange,,HC02207_e,HC02207_e,Prostaglandin-c2
EX_HC02213_e,Prostaglandin-e3 exchange,,HC02213_e,HC02213_e,Prostaglandin E3
EX_HC02217_e,Prostaglandin-g2 exchange,,HC02217_e,HC02217_e,Prostaglandin-g2
EX_malcoa_e,Malonyl-CoA(4-) exchange,,malcoa_e,malcoa_e,Malonyl CoA C24H33N7O19P3S
EX_arachcoa_e,Arachidyl coenzyme A exchange,,arachcoa_e,arachcoa_e,Arachidyl coenzyme A
EX_coa_e,EX coa LPAREN e RPAREN ,,coa_e,coa_e,Coenzyme A
EX_CE2250_e,3-oxodocosanoyl-CoA exchange,,CE2250_e,CE2250_e,3-oxodocosanoyl-CoA(4-)
EX_CE1935_e,Spermine monoaldehyde exchange,,CE1935_e,CE1935_e,Spermine monoaldehyde
EX_CE1940_e,Spermidine monoaldehyde 2 exchange,,CE1940_e,CE1940_e,Spermidine monoaldehyde 2
EX_CE1943_e,Spermidine dialdehyde exchange,,CE1943_e,CE1943_e,Spermidine dialdehyde
EX_CE1936_e,Spermine dialdehyde exchange,,CE1936_e,CE1936_e,Spermine dialdehyde
EX_CE1939_e,Spermidine monoaldehyde 1 exchange,,CE1939_e,CE1939_e,Spermidine monoaldehyde 1
EX_maltpt_e,Maltopentaose exchange,,maltpt_e,maltpt_e,Maltopentaose
EX_CE2915_e,Beta-casomorphin exchange,,CE2915_e,CE2915_e,Beta-casomorphin
EX_CE4722_e,Beta-casomorphin (1-6) exchange,,CE4722_e,CE4722_e,Beta-casomorphin (1-6)
EX_CE2916_e,Neocasomorphin exchange,,CE2916_e,CE2916_e,Neocasomorphin
EX_CE4723_e,Neocasomorphin (1-5) exchange,,CE4723_e,CE4723_e,Neocasomorphin (1-5)
EX_CE2917_e,Apelin-13 exchange,,CE2917_e,CE2917_e,Apelin-13
EX_CE4724_e,Apelin (1-12) exchange,,CE4724_e,CE4724_e,Apelin (1-12)
EX_malthp_e,EX malthp LPAREN e RPAREN ,,malthp_e,malthp_e,Maltoheptaose
EX_CE2839_e,Maltodecaose exchange,,CE2839_e,CE2839_e,Maltodecaose
EX_CE2838_e,Maltononaose exchange,,CE2838_e,CE2838_e,Maltononaose
EX_CE1950_e,Exchange of Cyanosulfurous Acid Anion ,,CE1950_e,CE1950_e,Cyanosulfurous Acid Anion
EX_cynt_e,Cyanate exchange,,cynt_e,cynt_e,Cyanate
EX_23cump_e,"2,3-Cyclic UMP exchange",,23cump_e,23cump_e,"2,3-Cyclic UMP"
EX_3ump_e,3-UMP exchange,,3ump_e,3ump_e,3  UMP C9H11N2O9P
EX_CE5786_e,Kinetensin exchange,,CE5786_e,CE5786_e,Kinetensin; Ile-Ala-Arg-Arg-His-Pro-Tyr-Phe-Leu
EX_CE5788_e,Kinetensin 1-7 exchange,,CE5788_e,CE5788_e,Kinetensin 1-7
EX_CE5789_e,Kinetensin 1-8 exchange,,CE5789_e,CE5789_e,Kinetensin 1-8
EX_CE5797_e,Neuromedin N exchange,,CE5797_e,CE5797_e,Neuromedin N
EX_CE5798_e,Neuromedin N (1-4) exchange,,CE5798_e,CE5798_e,Neuromedin N (1-4)
EX_CE5787_e,Exchange of Kinetensin 1-3 ,,CE5787_e,CE5787_e,Kinetensin 1-3
EX_CE5791_e,Exchange of Kinetensin 4-8 ,,CE5791_e,CE5791_e,Kinetensin 4-8
EX_CE5867_e,N-acetyl-seryl-aspartyl-lysyl-proline exchange,,CE5867_e,CE5867_e,N-acetyl-seryl-aspartyl-lysyl-proline
EX_CE5868_e,N-acetyl-seryl-aspartate exchange,,CE5868_e,CE5868_e,N-acetyl-seryl-aspartate
EX_CE5869_e,Lysyl-proline exchange,,CE5869_e,CE5869_e,Lysyl-proline
EX_CE4633_e,Hypochlorous acid exchange,,CE4633_e,CE4633_e,Hypochlorous acid
EX_CE4881_e,Nitryl chloride exchange,,CE4881_e,CE4881_e,Nitryl chloride
EX_CE5854_e,Gama-CEHC-glucuronide exchange,,CE5854_e,CE5854_e,Gama-CEHC-glucuronide
EX_CE1926_e,Gama-carboxyethyl-hydroxychroman exchange,,CE1926_e,CE1926_e,Gama-carboxyethyl-hydroxychroman
EX_udpgal_e,UDPgalactose exchange,,udpgal_e,udpgal_e,UDPgalactose
EX_crm_hs_e,Exchange of N-Acylsphingosine ,,crm_hs_e,crm_hs_e,Ceramide (homo sapiens)
EX_galside_hs_e,Exchange of D-Galactosyl-N-Acylsphingosine ,,galside_hs_e,galside_hs_e,Galactocerebroside (homo sapiens)
EX_CE0074_e,Alloxan exchange,,CE0074_e,CE0074_e,Alloxan
EX_cdpea_e,Exchange of CDP-Ethanolamine ,,cdpea_e,cdpea_e,CDPethanolamine C11H19N4O11P2
EX_12dgr120_e,"Exchange of 1, 2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0) ",,12dgr120_e,12dgr120_e,"1,2-Diacyl-sn-glycerol (didodecanoyl, n-C12:0)"
EX_CE5853_e,Alpha-CEHC-glucuronide exchange,,CE5853_e,CE5853_e,Alpha-CEHC-glucuronide
EX_CE1925_e,3-carboxy-alpha-chromanol exchange,,CE1925_e,CE1925_e,3-carboxy-alpha-chromanol
EX_C04849_e,"(5Z,9E,14Z)-(8xi,11R,12S)-11,12-epoxy-8-hydroxyicosa-5,9,14-trienoate exchange",,C04849_e,C04849_e,"(5Z,9E,14Z)-(8xi,11R,12S)-11,12-epoxy-8-hydroxyicosa-5,9,14-trienoate"
EX_3bcrn_e,Exchange reaction for 3-hydroxy butyryl carnitine,,3bcrn_e,3bcrn_e,3-hydroxy butyryl carnitine
EX_3ddcrn_e,Exchange reaction for 3-hydroxydodecanoyl carnitine,,3ddcrn_e,3ddcrn_e,3-hydroxydodecanoylcarnitine
EX_3deccrn_e,Exchange reaction for 3-hydroxydecanoyl carnitine,,3deccrn_e,3deccrn_e,3-hydroxydecanoylcarnitine
EX_3hdececrn_e,Exchange of 3-Hydroxyhexadecenoyl Carnitine,,3hdececrn_e,3hdececrn_e,3-Hydroxyhexadecenoylcarnitine
EX_3hexdcrn_e,Exchange reaction for 3-hydroxyhexadecanoyl carnitine,,3hexdcrn_e,3hexdcrn_e,3-hydroxyhexadecanoylcarnitine
EX_3ivcrn_e,Exchange of 3-Hydroxy-Isovaleryl Carnitine,,3ivcrn_e,3ivcrn_e,3-Hydroxy-Isovaleryl Carnitine
EX_3octdec2crn_e,Exchange of 3-Hydroxyoctadecadienoyl Carnitine,,3octdec2crn_e,3octdec2crn_e,3-Hydroxyoctadecadienoylcarnitine
EX_3octdeccrn_e,Exchange of 3-Hydroxyoctadecanoyl Carnitine,,3octdeccrn_e,3octdeccrn_e,3-Hydroxyoctadecanoyl Carnitine
EX_3octdece1crn_e,Exchange of 3-Hydroxy-Octadecenoyl Carnitine,,3octdece1crn_e,3octdece1crn_e,3-Hydroxy-Octadecenoyl Carnitine
EX_3tdcrn_e,Exchange reaction for 3-hydroxy-tetradecanoyl carnitine,,3tdcrn_e,3tdcrn_e,3-hydroxy-tetradecanoyl carnitine
EX_3tetd7ecoacrn_e,Exchange of 3-Hydroxy Tetradecenoyl-7-Carnitine,,3tetd7ecoacrn_e,3tetd7ecoacrn_e,3-Hydroxy Tetradecenoyl-7-Carnitine
EX_3thexddcoacrn_e,"Exchange of 3-Hydroxy Trans7, 10-Hexadecadienoyl Carnitine",,3thexddcoacrn_e,3thexddcoacrn_e,"3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine"
EX_3ttetddcoacrn_e,"Exchange of 3-Hydroxy Trans5, 8Tetradecadienoyl Carnitine",,3ttetddcoacrn_e,3ttetddcoacrn_e,"3-Hydroxy Trans5,8Tetradecadienoyl Carnitine"
EX_c101crn_e,Exchange of Decenoyl Carnitine,,c101crn_e,c101crn_e,Decenoyl Carnitine
EX_c10crn_e,Exchange of Decanoyl Carnitine,,c10crn_e,c10crn_e,Decanoyl Carnitine
EX_c10dc_e,Exchange reaction for sebacoyl carnitine,,c10dc_e,c10dc_e,Sebacoyl carnitine; decanedioyl carnitin
EX_c12dc_e,Exchange of Dodecanedioyl Carnitine,,c12dc_e,c12dc_e,Dodecanedioyl Carnitine
